ControlQ_NoKidsQ1_1,N0to5yrold,N6to11yrold,N12to17yrold,Ep_Q1_l1,Ep_Q1_l2,Ep_Q1_l3,Quota_Childfocus0to5,Quota_Childfocus_6to11,Quota_Childfocus_12to17,Gender,Sibling_order,Parent_gender,Parent_birthyear_MISSING,Parent_birthyear,Eductaion_scale,Household_income,Region_of_residence,Access_smartphone,Access_tablet,Access_TV,Access_PCconsole,Access_other,Wor_presence,Wor_time_w_friends,Wor_WHO5_rested,Wor_WHO5_activityandenergy,Wor_WHO5_interestingdays,Wor_delayed_gratification,Wor_empathy,Wor_imagination,Wor_PLAY_imaginary,Wor_play_free_play,Wor_physical_activity_health,Q11_PLAY_physical,Wor_WHO5_happiness_mood,Wor_concentrate,Wor_creativity,Wor_learning_school_care,Wor_PLAY_object,Worr_play_adultinitiated,Wor_PLAY_rulebased,Wor_motorskills,Wor_attention,Wor_WHO5_calm_relaxation,Wor_resilience,Wor_self_discipline,Wor_socialskills,Wor_social_relations,Wor_sleep,Wor_language,Wor_stress,Wor_PLAY_symbolic,Wor_time_family,Wor_time_creativity,Wor_time_leisure_activities,Wor_time_schoolwork,Wor_conflicts_at_home,Wor_addiction,Wor_bullying,Wor_loneliness,Wor_somethingelse,Freetext_worry,Freetext_worry_string,WORRY_general,problem_smartphone,problem_ipad,problem_tv,problem_comp,problem_forælder_skærmfb,Parent_action_LIMIT_Q16,Parent_action_SUPPORT_Q17,forælder_begrænse,forælder_støtte,forælder_egne_skærme,forælder_tid_opmærksomhed,skærmtid_regler,skærmtid_regler_TXT,Agency_Uncertainty_Q19,Agency_Lack_of_information_Q20,Agency_screens_positive_functionQ21,Max_1Q22_1_resp,Max_Q22_2_resp,Max_Q22_3_resp,Max_Q22_4_resp,Max_Q22_5_resp,Max_Q22_6_resp,neuromyte_1_F,neuromyte_2_S,neuromyte_3_S,neuromyte_4_F,neuromyte_5_F,neuromyte_6_F,neuromyte_7_S,neuromyte_8_S,neuromyte_9_F,neuromyte_10_F,neuromyte_11_S,neuromyte_2_S_correct,neuromyte_3_S_correct,neuromyte_7_S_correct,neuromyte_8_S_correct,neuromyte_11_S_correct,Neuromyte_1_F_correct,Neuromyte_4_F_correct,neuromyte_5_F_correct,neuromyte_6_F_correct,neuromyte_9_F_correct,neuromyte_10_F_correct,Neuromyths_correct,True_Neuromyths_correct,False_Neuromyths_correct,False_neuromyths_believed,Maximization,Play_focus,Age_group,N_children,Oldest_child,Education_collegelevel_yn,Parent_age,Worry_level
0,0,1,0, ,1, ,0,1,0,2,4,1,1,1945,4,3,4,0,1,1,1,0,1,3,2,2,1,1,3,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,2,3,3,3,1,1,1,2,3,1,1,1,1,3,1,1, ,2, ,2, ,1,2,1,1, , ,3,5,2,1,2, ,1,1,6,4,1,6,3,6,5,2,2,2,2,1,1,1,2,2,1,1,0,0,1,0,1,1,1,0,0,1,0,.454545454545455,.4,.5,.5,4.16666666666667,1.2,2,1,2,1,73,1
0,0,0,1, , ,1,0,0,1,2,3,2,1,1969,6,11,2,1,1,1,1,0,6,6,5,5,5,3,6,6,6,6,6,6,4,6,6,5,6,6,6,5,4,6,5,2,5,4,5,1,6,6,5,6,3,5,5,6,4,4, ,3, ,6,5,2,3,1,5, , ,3,4,4,4,1,"ingen skærm efter kl 21.30, telefonen skal ud af værelset når man skal sove",5,5,2,2,2,4,4,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,.545454545454545,1,.166666666666667,.833333333333333,3.66666666666667,6,3,1,3,2,49,5
0,0,1,0, ,1, ,0,1,0,1,4,2,1,1981,2,9,1,1,1,1,0,0,4,1,1,4,1,4,4,2,1,3,4,2,2,2,2,3,2,3,2,3,4,1,4,4,2,2,1,1,2,1,2,3,1,4,4,4,1,2, ,2, ,5,5,4,2, ,4, , ,3,4,4,4,3, ,1,1,6,4,5,4,3,5,4,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,.363636363636364,.8,0,1,4.16666666666667,1.6,2,1,2,1,37,4
0,0,0,1, , ,1,0,0,1,2,3,2,1,2000,1,12,1,1,1,1,1,0,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,6,6,6,5,5, ,3, ,7,6,6,5,6,5, , ,3,3,5,5,1,Ingen telefon om natten,6,6,1,3,5,4,5,3,3,1,1,2,2,1,1,1,2,1,2,1,1,0,1,0,1,0,1,0,0,0,1,.454545454545455,.6,.333333333333333,.666666666666667,3.83333333333333,6,3,1,3,1, ,6
0,0,0,1, , ,1,0,0,1,2,4,1,1,1973,2,5,1,1,0,1,1,0,6,5,6,6,4,5,5,6,6,4,6,6,5,6,5,4,6,6,6,3,6,5,5,5,6,6,5,2,6,4,6,3,5,4,6,6,6,5, ,2, ,7,6, ,2,5,1, , ,5,4,1,1,2, ,2,5,5,1,1,3,1,4,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,1,.727272727272727,1,.5,.5,1.83333333333333,5.6,3,1,3,1,45,6
0,0,0,1, , ,1,0,0,1,2,3,1,1,1968,1,12,3,1,1,1,1,0,2,2,2,2,2,2,1,1,4,2,5,4,2,1,2,1,4,4,4,3,1,1,3,1,2,3,2,1,1,3,4,1,4,1,1,4,1,4, ,2, ,3,1,1,1,1,4, , ,2,4,3,4,2, ,1,2,5,1,2,2,3,2,2,1,1,2,2,2,1,1,2,1,2,1,1,0,1,0,1,0,1,1,0,0,1,.545454545454545,.6,.5,.5,2,3.8,3,1,3,1,50,2
0,0,0,1, , ,2,0,0,1,2,1,2,1,2002,1,4,4,1,1,1,1,0,5,5,6,6,5,3,3,3,4,4,6,4,3,4,3,2,4,4,4,5,5,3,2,3,4,4,6,4,5,4,5,3,4,5,6,6,6,6, ,2, ,6,5,4,4,4,4, , ,2,5,3,3,2, ,5,4,5,2,3,2,2,3,2,2,2,2,1,1,1,1,1,1,2,1,0,0,1,1,1,1,0,0,0,0,1,.454545454545455,.6,.333333333333333,.666666666666667,2.33333333333333,4,3,1,3,1, ,5
0,0,0,1, , ,1,0,0,1,2,3,2,1,2005,3,12,4,1,1,1,1,0,6,6,6,6,6,4,5,6,5,6,6,6,5,6,6,6,6,5,3,6,6,5,5,5,6,6,6,6,6,5,6,6,6,6,4,6,3,5, ,3, ,5,4,4,4,4,3, , ,4,3,4,5,1,"Jeg er ikke mor, jeg laver ikke reglerne",4,2,4,5,6,2,5,2,2,1,1,2,2,1,1,2,2,2,2,1,1,0,0,0,1,0,1,0,0,1,1,.454545454545455,.4,.5,.5,3.66666666666667,5,3,1,3,1, ,4
0,0,0,1, , ,2,0,0,1,1,1,1,1,1962,6,12,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2, ,2,2,2,2,2,2, , ,6,5,1,2,1,"Det er jo ikke skærmen, der er problemet, men kan være brugen af...",1,1,6,2,3,6,2,5,1,2,1,2,2,1,1,1,2,1,1,2,1,0,1,0,0,1,1,0,0,0,0,.363636363636364,.4,.333333333333333,.666666666666667,3.16666666666667,2,3,1,3,2,56,1
0,0,1,1, ,1,1,0,1,0,2,3,1,1,1957,6,11,1,1,1,1,1,0,4,2,3,4,3,3,4,5,5,5,4,5,3,4,5,4,4,4,5,4,4,4,4,3,4,4,4,3,3,5,4,5,4,4,4,4,3,4, ,2, ,3,3,2,3,3,1, , ,4,2,2,2,2, ,4,4,3,4,4,3,5,3,2,2,2,2,2,2,1,1,2,1,2,1,0,0,1,0,1,1,1,1,0,0,1,.545454545454545,.4,.666666666666667,.333333333333333,3.5,4.8,2,2,3,2,61,2
0,0,1,0, ,2, ,0,1,0,1,1,2,1,1979,5,6,3,1,0,1,1,0,3,2,6,6,5,1,4,1,1,1,5,1,5,2,1,1,4,1,1,1,2,5,1,3,1,3,2,1,3,5,1,1,1,1,5,2,2,3, ,3, ,2,1, ,1,2,4, , ,2,4,4,3,1,Ingen skæretid med noget efter kl 18.00,2,5,6,1,1,4,6,5,5,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,0,1,1,0,0,0,0,.545454545454545,.8,.333333333333333,.666666666666667,3.66666666666667,2.4,2,1,2,2,39,1
0,0,1,1, ,1,2,0,1,0,1,3,1,1,1975,7,8,5,0,1,0,0,0,4,3,4,3,4,4,1,1,2,4,4,4,3,1,1,2,3,2,2,2,1,3,1,1,1,1,4,5,1,2,2,1,4,4,3,4,3,3, ,2, ,4, ,3, , ,3, , ,4,4,4,3,3, ,3,3,3,1,2,2,4,4,4,1,1,2,2,2,1,1,1,2,2,1,1,0,1,1,1,0,1,1,0,1,1,.727272727272727,.8,.666666666666667,.333333333333333,2.83333333333333,2.6,2,2,3,2,43,3
0,0,0,1, , ,1,0,0,1,1,3,1,1,1965,2,8,3,1,1,1,1,0,4,1,6,1,1,1,1,1,5,6,3,6,1,1,1,1,1,6,4,1,5,1,1,1,1,1,6,1,1,2,4,4,5,4,1,1,1,1, ,2, ,2,1,1,1,1,1, , ,1,1,1,1,2, ,1,1,6,1,6,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,.545454545454545,0,1,0,2.83333333333333,3.6,3,1,3,1,53,1
0,0,1,1, ,1,1,0,1,0,2,3,2,1,1972,5,11,4,1,1,1,1,0,5,3,1,4,1,1,1,1,1,5,4,5,1,1,1,2,4,4,5,2,4,1,1,1,3,4,1,1,1,2,4,1,4,5,3,3,2,4, ,2, ,4,3,3,1,1,6, , ,1,1,6,6,2, ,1,1,6,1,5,3,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,0,1,1,1,1,0,0,0,0,1,.545454545454545,.8,.333333333333333,.666666666666667,2.33333333333333,3.4,2,2,3,2,46,3
0,0,0,1, , ,1,0,0,1,1,4,2,1,1966,6,11,1,1,0,1,1,0,5,4,5,5,5,5,5,5,2,5,5,2,2,4,5,4,5,2,5,2,4,2,5,5,4,5,4,4,5,5,5,5,5,5,6,5,4,5, ,3, ,6,5, ,1,5,2, , ,5,5,1,2,1,"1,5 times gaming i hverdagen. Lidt mere i weekenden. Skolearbejder og fritidsaktiviteter kommer før gaming og skærmtid.",1,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,0,1,1,1,1,1,0,0,1,0,.636363636363636,.8,.5,.5,1.66666666666667,3.8,3,1,3,2,52,5
0,1,0,1,2, ,1,1,0,0,1,2,2,1,1971,5,4,3,0,1,1,0,0,4,4,5,5,3,3,4,4,5,5,4,5,5,4,4,3,5,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,1,3,3,2,3, ,3, ,4, ,3,2, ,1, , ,6,5,2,2,1,"Begrænset tid, ingen youtube",1,4,4,1,2,5,1,5,1,2,2,2,1,1,1,1,2,2,2,1,0,0,1,0,1,1,0,0,0,1,1,.454545454545455,.4,.5,.5,2.5,4.6,1,2,3,2,47,3
0,0,1,0, ,1, ,0,1,0,1,4,2,1,1979,5,5,1,1,0,1,1,0,3,1,6,5,3,3,4,2,3,2,4,6,2,2,4,3,3,3,5,4,3,3,3,4,5,2,5,1,4,5,5,2,2,3,3,5,2,2, ,2, ,3,2, ,1,2,1, , ,6,6,1,4,1,1 times spilletid i hverdage og 2 timer på weekenddage,1,1,6,1,3,6,1,5,1,1,1,2,2,1,1,1,2,1,1,1,1,0,1,0,1,0,1,0,0,0,0,.363636363636364,.6,.166666666666667,.833333333333333,2.83333333333333,4.4,2,1,2,2,39,2
0,0,0,1, , ,1,0,0,1,2,4,2,1,1966,4,12,2,1,1,0,1,0,4,3,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,4,2,2,4,1,4,3,3,3,4,4,4,4,3,4, ,2, ,3,3,3, ,3,2, , ,6,5,1,4,1,"Vi har flere tidspunkter, hvor min teenager ikke må være på “nettet”.",3,1,5,1,4,4,3,4,1,2,1,2,2,1,1,1,2,1,2,1,1,0,1,0,1,1,1,0,0,0,1,.545454545454545,.6,.5,.5,2.83333333333333,3,3,1,3,1,52,2
0,0,1,0, ,1, ,0,1,0,1,1,1,1,1981,7,9,5,0,1,1,1,0,6,4,4,6,6,5,5,5,4,5,6,6,5,4,5,3,4,6,2,5,6,5,4,5,5,4,4,3,5,2,5,5,6,6,5,6,1,3, ,3, ,6, ,5,2,2,2, , ,3,5,2,4,2, ,4,6,4,2,6,4,6,4,1,1,2,2,2,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,.363636363636364,.6,.166666666666667,.833333333333333,3.83333333333333,3.6,2,1,2,2,37,5
0,0,0,1, , ,1,0,0,1,1,4,1,1,1959,6,11,3,1,1,1,1,0,6,3,6,6,5,5,5,3,1,5,5,5,6,4,4,4,1,2,6,4,6,6,4,5,4,4,6,1,6,5,6,6,5,5,6,5,1,5, ,2, ,7,6,2,1,5,5, , ,1,3,4,5,1,Igen telefon ved køkken- og middagsbord,4,5,5,2,2,1,4,4,1,1,2,2,2,1,1,1,2,1,1,2,0,0,1,0,0,0,1,0,0,0,0,.181818181818182,.2,.166666666666667,.833333333333333,2.33333333333333,3.6,3,1,3,2,59,6
0,0,0,1, , ,1,0,0,1,2,3,2,1,1959,6,12,5,1,1,1,1,0,5,3,2,6,5,6,5,4,3,6,6,6,3,3,5,5,1,1,4,4,5,4,4,5,3,3,5,5,6,3,5,5,3,3,5,5,5,4, ,2, ,6,4,4,4,4,4, , ,1,1,3,3,1,Lydløs om natten,5,4,4,1,1,2,6,3,2,2,2,2,2,1,1,1,1,1,1,2,0,0,1,1,0,1,1,0,0,0,0,.363636363636364,.4,.333333333333333,.666666666666667,2.5,3.4,3,1,3,2,59,5
0,0,0,1, , ,1,0,0,1,1,3,1,1,1956,5,7,1,1,1,1,1,0,4,3,5,5,3,4,4,3,4,4,5,4,2,3,3,3,6,4,4,5,4,4,5,5,4,3,5,4,5,5,5,4,4,5,4,3,1,4, ,3, ,5,4,2,1,1,3, , ,3,2,2,4,1,Slukke senest kl 22,5,4,4,2,4,3,5,3,1,1,1,2,2,2,1,1,2,1,1,1,1,0,1,0,1,0,1,1,0,0,0,.454545454545455,.6,.333333333333333,.666666666666667,3,4.6,3,1,3,2,62,4
0,0,1,0, ,2, ,0,1,0,2,1,1,1,1978,5,10,5,1,1,1,1,0,4,4,4,5,5,5,4,3,3,4,4,4,4,5,3,4,4,5,5,4,4,4,4,5,4,4,4,3,5,3,5,5,4,4,3,4,4,4, ,3, ,5,4,3,2,2,4, , ,4,4,4,4,1,Sund fornuftig far/mor bestemmer. Begrænsninger på hvad der må ses. Børnelås på mobile devices.,2,3,4,4,3,3,2,3,4,2,1,2,2,2,1,1,1,1,2,1,1,0,1,1,1,1,1,1,0,0,1,.727272727272727,.8,.666666666666667,.333333333333333,3.16666666666667,3.8,2,1,2,2,40,4
0,0,0,1, , ,1,0,0,1,2,4,2,1,1967,2,8,4,1,1,1,1,0,5,4,6,6,5,5,5,5,4,4,5,4,6,5,4,4,4,4,3,4,4,5,5,3,6,5,6,5,5,3,4,5,6,4,4,4,2,4, ,2, ,6,4,5,3,3,4, , ,4,4,4,5,1,min datter afleverersin telefon 21.30 på hverdage så hun ikke taler i den til langt ud på,3,2,3,4,3,2,5,1,3,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,0,0,1,0,1,.727272727272727,1,.5,.5,3,3.6,3,1,3,1,51,5
0,0,0,1, , ,1,0,0,1,2,3,1,1,1967,6,9,5,1,1,1,1,0,2,1,2,2,1,2,1,2,4,4,5,3,1,2,2,1,4,5,4,2,3,2,1,3,2,2,4,2,4,1,4,5,1,2,3,4,4,4, ,2, ,3,2,2,2,2,3, , ,2,1,3,3,2, ,2,1,6,2,4,1,2,5,1,1,1,2,2,2,1,1,1,1,1,2,1,0,1,1,0,0,1,1,0,0,0,.454545454545455,.6,.333333333333333,.666666666666667,2.5,3.2,3,1,3,2,51,2
0,0,0,1, , ,1,0,0,1,1,3,2,1,1977,4,3,2,1,0,1,1,0,5,2,2,4,3,5,2,1,2,5,4,4,3,1,2,2,4,5,5,5,3,1,2,4,3,4,2,1,4,2,5,1,5,4,1,5,2,5, ,2, ,6,4, ,1,4,3, , ,5,3,4,4,1,Der skal deltages i andre ting når det kræves og der er nul skærm 1 time før sengetid. ..sengetid er fast til 21.30,2,1,5,1,2,2,4,3,2,2,1,2,2,2,1,1,2,2,2,1,1,0,1,0,1,1,1,1,0,1,1,.727272727272727,.6,.833333333333333,.166666666666667,2.33333333333333,3.4,3,1,3,1,41,5
0,0,0,1, , ,2,0,0,1,1,3,1,1,2006,6,11,1,1,0,0,1,0,4,3,4,4,3,3,3,4,4,4,4,5,4,3,4,4,5,5,5,4,4,4,3,3,3,3,4,2,4,5,4,4,3,4,3,5,3,3, ,2, ,5,4, , ,4,3, , ,3,2,4,4,1,Nogen gange siger jeg stop,2,2,3,2,1,3,2,4,3,2,1,2,2,1,1,1,1,2,2,1,1,0,1,1,1,1,1,0,0,1,1,.727272727272727,.8,.666666666666667,.333333333333333,2.5,4.8,3,1,3,2, ,4
0,0,0,1, , ,1,0,0,1,1,3,1,1,1960,5,7,2,1,1,1,1,0,4,3,6,6,6,4,4,4,5,4,4,5,6,4,4,4,4,5,4,5,4,6,4,3,3,4,4,5,5,5,5,4,4,4,4,4,5,4, ,2, ,6,5,2,2,5,5, , ,3,4,3,4,2, ,4,4,4,3,5,3,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,.454545454545455,1,0,1,4,4.6,3,1,3,2,58,5
0,0,0,1, , ,1,0,0,1,1,3,2,1,1976,2,4,3,1,1,1,1,0,4,3,6,4,1,6,3,3,1,5,4,2,3,1,5,2,1,1,3,4,2,5,2,4,2,3,4,2,5,1,5,5,5,4,3,6,2,4, ,2, ,5,2,2,2,2,2, , ,3,4,1,6,3, ,2,2,4,2,2,6,3,3,2,2,1,2,2,1,1,1,2,1,2,2,1,0,1,0,0,1,1,0,0,0,1,.454545454545455,.4,.5,.5,3,1.6,3,1,3,1,42,4
0,0,1,0, ,1, ,0,1,0,2,4,2,1,1975,6,6,2,1,1,1,1,0,3,3,4,3,3,2,1,1,2,2,2,4,2,3,1,3,2,4,4,4,4,2,2,1,2,1,4,1,3,1,3,2,3,3,1,1,4,4, ,2, ,4,3,1,1,3,1, , ,5,5,1,1,1,Lektier skal klares først og så er der lidt husligt hun også skal have klaret først før der kan spilles,1,4,5,4,1,5,1,5,6,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,.454545454545455,.8,.166666666666667,.833333333333333,3.66666666666667,2.6,2,1,2,2,43,3
0,0,1,0, ,1, ,0,1,0,1,3,1,1,1971,4,8,5,1,1,1,1,0,4,4,5,5,5,5,5,5,5,5,5,6,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4,5,4,5,5,5,4,4,4,4,3,4, ,2, ,5,3,4,2,4,1, , ,6,5,1,1,1,Tidsbegrænsning på spilletid,5,2,3,4,5,5,2,4,2,2,2,2,2,2,1,1,2,1,2,1,0,0,1,0,1,1,1,1,0,0,1,.545454545454545,.4,.666666666666667,.333333333333333,3.66666666666667,5.2,2,1,2,1,47,4
0,0,0,1, , ,2,0,0,1,1,3,2,1,1976,5,8,3,1,1,1,1,0,4,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,4,1,4,1,2,1,2,1,1,1,1,1,1,2,4,1,1,1,4,1,2, ,2, ,2,1,1,1,1,2, , ,1,4,4,4,2, ,1,1,5,1,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,1,0,1,1,1,0,0,1,1,.636363636363636,.6,.666666666666667,.333333333333333,1.33333333333333,1.2,3,1,3,2,42,1
0,0,0,1, , ,1,0,0,1,2,3,2,1,1973,5,6,1,1,1,1,1,0,4,4,4,5,5,4,4,4,5,5,4,5,3,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4, ,2, ,5,4,1,1,4,2, , ,6,2,4,4,1,Ingen brug af mobil osv efter kl 20 på hverdage medmindre det er lektier og ingen mobiler ved måltiderne,1,1,5,1,1,6,1,5,3,2,1,2,2,1,1,1,1,1,2,2,1,0,1,1,0,1,1,0,0,0,1,.545454545454545,.6,.5,.5,2.83333333333333,4.8,3,1,3,2,45,4
0,0,0,1, , ,2,0,0,1,2,2,2,1,1975,5,11,2,1,1,1,1,0,6,2,6,6,6,3,3,5,6,6,6,6,6,6,6,4,6,3,6,3,6,6,3,5,5,5,6,3,6,3,6,6,6,4,6,5,3,4, ,2, ,7,6,6,5,2,4, , ,6,1,2,2,2, ,5,5,2,2,2,5,2,5,1,2,1,2,1,1,1,1,2,1,1,1,1,0,1,0,1,1,0,0,0,0,0,.363636363636364,.6,.166666666666667,.833333333333333,2.83333333333333,5.4,3,1,3,2,43,6
0,0,0,1, , ,1,0,0,1,1,3,1,1,1966,3,10,1,1,1,1,1,0,1,1,3,2,2,1,1,1,2,4,1,4,1,1,2,1,4,4,4,1,1,2,1,1,1,2,2,2,2,4,3,1,3,3,2,3,2,3, ,2, ,2,1,1,1,1,1, , ,1,1,1,1,2, ,1,1,5,1,1,5,1,5,2,2,2,2,1,1,2,1,2,2,2,1,0,0,1,0,1,1,0,0,1,1,1,.545454545454545,.4,.666666666666667,.333333333333333,2.5,3.6,3,1,3,1,52,1
0,0,1,1, ,1,2,0,1,0,1,3,2,1,1973,6,9,1,1,1,1,1,0,5,4,5,6,6,6,4,6,6,6,6,6,4,4,6,4,6,6,6,6,5,4,4,4,6,5,4,5,5,6,5,6,4,4,5,6,1,5, ,3, ,5,1,4,1,4,3, , ,2,2,2,3,2, ,3,2,2,1,1,1,6,1,1,1,1,2,2,1,1,1,2,1,2,2,1,0,1,0,0,0,1,0,0,0,1,.363636363636364,.4,.333333333333333,.666666666666667,1.83333333333333,6,2,2,3,2,45,4
0,0,1,0, ,1, ,0,1,0,1,4,1,1,2007,6,4,4,1,1,1,1,0,6,5,4,4,4,5,3,2,4,5,4,4,4,5,4,3,5,4,5,3,5,5,4,4,4,4,3,1,3,5,5,5,4,2,5,5,1,3, ,3, ,6,4,1,1,5,4, , ,4,2,4,5,2, ,4,5,6,4,4,4,4,4,1,2,1,2,2,1,1,1,1,2,2,1,1,0,1,1,1,1,1,0,0,1,1,.727272727272727,.8,.666666666666667,.333333333333333,3.5,4.6,2,1,2,2, ,5
0,0,0,1, , ,2,0,0,1,2,3,1,1,1966,2,5,3,1,0,1,1,0,4,1,6,5,2,3,3,2,2,3,3,2,2,4,2,3,2,3,2,3,3,5,3,4,2,3,5,1,4,3,5,3,3,1,4,4,4,4, ,3, ,5,4, ,1,3,1, , ,4,5,1,1,2, ,6,6,5,6,4,1,6,3,4,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,0,1,1,0,0,0,1,.636363636363636,.8,.5,.5,4,2.2,3,1,3,1,52,4
0,0,1,1, ,1,1,0,1,0,1,1,2,1,1977,6,8,4,1,0,1,1,0,3,2,2,5,2,4,1,1,2,2,5,4,2,6,1,3,5,3,1,4,3,2,4,2,3,3,2,3,4,1,5,2,4,2,4,5,5,3, ,2, ,3,1, ,1,3,1, , ,6,5,1,2,1,Tid på dagen,2,2,4,1,5,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,.454545454545455,1,0,1,2.83333333333333,2.6,2,2,3,2,41,2
0,1,0,0,2, , ,1,0,0,1,1,2,1,1982,6,12,1,0,1,1,0,0,4,6,2,4,4,2,2,3,3,4,5,6,4,2,4,1,5,4,4,5,2,3,3,4,3,4,3,4,5,2,5,3,1,1,5,4,1,4, ,3, ,4, ,3,3, ,3, , ,4,5,3,4,2, ,2,4,6,1,2,4,6,5,1,1,1,2,2,1,1,1,2,1,2,1,1,0,1,0,1,0,1,0,0,0,1,.454545454545455,.6,.333333333333333,.666666666666667,3.16666666666667,4,1,1,1,2,36,3
0,0,0,1, , ,2,0,0,1,1,3,1,1,1973,5,8,5,1,1,1,1,0,4,3,4,3,3,4,2,4,5,4,4,2,3,4,4,3,4,4,2,5,4,3,3,4,3,3,3,2,3,3,4,4,3,4,3,4,3,3, ,3, ,4,2,3,2,4,1, , ,3,1,3,2,2, ,4,3,4,4,4,2,2,6,4,1,2,2,2,2,1,1,2,1,1,1,0,0,1,0,1,0,1,1,0,0,0,.363636363636364,.4,.333333333333333,.666666666666667,3.66666666666667,3.2,3,1,3,2,45,3
0,0,1,0, ,1, ,0,1,0,1,4,2,1,1968,2,2,4,0,0,1,0,0,2,1,2,5,4,2,1,1,1,2,4,4,5,1,1,2,1,1,4,2,2,6,1,1,3,4,3,1,2,3,2,2,3,2,1,4,1,1, ,2, ,2, , ,1, ,1, , ,5,6,1,5,2, ,1,1,6,4,4,5,5,4,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,0,1,0,1,1,0,1,1,.727272727272727,.8,.666666666666667,.333333333333333,3.83333333333333,2.6,2,1,2,1,50,1
0,0,0,1, , ,1,0,0,1,1,3,1,1,1963,6,11,4,1,1,1,1,0,2,5,4,4,5,1,3,4,6,6,6,6,2,5,5,1,6,6,6,3,5,5,3,3,3,3,3,2,4,5,6,5,5,2,1,1,1,2, ,2, ,5,2,1,2,4,4, , ,1,2,4,5,1,Ingen skærme ved spisebordet opvisning spiser alle sammen sammen,5,5,2,6,6,6,4,6,3,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,0,0,1,1,0,0,0,.545454545454545,.8,.333333333333333,.666666666666667,5.16666666666667,5.8,3,1,3,2,55,4
0,0,1,1, ,1,2,0,1,0,1,3,2,1,1974,5,10,1,1,1,1,1,0,3,1,5,4,4,5,2,2,5,5,4,5,4,2,2,1,5,6,5,5,2,4,3,2,2,2,2,4,3,5,4,4,4,2,6,6,2,4, ,3, ,7,6,2,2,6,2, , ,2,4,4,2,1,"Ingen spil inden kl 10, ingen spil efter aftensmad (kl 18)",2,2,4,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,.454545454545455,1,0,1,2.33333333333333,5,2,2,3,2,44,6
0,1,0,0,1, , ,1,0,0,1,4,2,1,1983,5,8,3,0,0,1,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6, ,3, ,6, , ,5, ,6, , ,6,5,5,6,2, ,1,5,1,2,5,4,6,4,5,2,1,2,1,1,1,1,2,1,2,1,1,0,1,0,1,1,0,0,0,0,1,.454545454545455,.6,.333333333333333,.666666666666667,4.33333333333333,6,1,1,1,2,35,5
0,1,1,0,1,1, ,1,0,0,1,3,1,1,1980,6,10,1,0,1,1,0,0,6,6,3,5,4,5,4,3,5,5,6,5,4,4,5,4,5,3,5,5,4,2,2,4,6,5,5,3,3,5,5,5,6,5,3,5,2,4, ,2, ,4, ,3,3, ,3, , ,4,5,2,3,1,"ingen bestemte, kommer an på dagen",2,4,5,2,4,3,3,3,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,0,1,1,1,1,0,1,1,.818181818181818,.8,.833333333333333,.166666666666667,2.83333333333333,5,1,2,2,2,38,3
